3953	0.429	0.332	0.76	1	...
3954	0.608	0.429	1.037	1	...
3955	0.788	0.484	1.272	1	...
3956	0.429	0.332	0.76	1	...
3957	0.774	0.719	1.493	1	...
3958	0.304	0.276	0.581	1	...
3959	0.25	0.153	0.403	1	...
3960	0.223	0.223	0.445	1	...
3961	0.556	0.57	1.127	1	...
3962	0.334	0.348	0.682	1	...
3963	0.417	0.32	0.737	1	...
3964	0.376	0.306	0.682	1	...
3965	0.626	0.403	1.029	1	...
3966	0.64	0.334	0.974	1	...
3967	0.459	0.348	0.807	1	...
3968	0.348	0.334	0.682	1	...
3969	0.529	0.459	0.988	1	...
3970	0.278	0.313	0.59	2	KFC#4
3971	0.312	0.395	0.706	2	...
3972	0.477	0.429	0.906	2	...
3973	1.042	0.539	1.582	3	KF09#2
3974	0.511	0.352	0.862	4	KFCfos
3975	0.247	0.184	0.431	4	...
3976	0.664	0.434	1.099	4	...
3977	0.15	0.246	0.395	4	...
3978	0.699	0.465	1.164	4	...
3979	0.535	0.337	0.872	4	...
3980	1.096	0.481	1.577	4	...
3981	0.266	0.267	0.534	4	...
3982	0.394	0.338	0.732	4	...
3983	0.756	0.496	1.251	4	...
3984	0.885	0.459	1.345	4	...
3985	0.113	0.124	0.236	4	...
3986	0.142	0.211	0.354	3	...
3987	0.48	0.45	0.929	3	...
3988	0.457	0.394	0.85	3	...
3989	0.546	0.541	1.087	3	...
3990	0.471	0.375	0.846	3	...
3991	0.294	0.372	0.665	3	...
3992	0.124	0.127	0.25	3	...
3993	0.533	0.445	0.977	3	...
3994	0.38	0.346	0.725	3	...
3995	0.483	0.379	0.862	3	...
3996	0.7	0.508	1.209	3	...
3997	0.328	0.362	0.69	3	...
3998	0.412	0.354	0.765	3	...
3999	0.445	0.388	0.833	3	...
4000	0.362	0.302	0.664	3	...
4001	0.304	0.301	0.604	3	...
4002	2.354	0.697	3.052	3	...
4003	0.314	0.303	0.618	3	...
4004	0.338	0.289	0.628	3	...
4005	0.427	0.344	0.771	3	...
4006	0.359	0.413	0.771	3	...
4007	0.357	0.329	0.686	3	...
4008	0.572	0.423	0.995	3	...
4009	0.733	0.465	1.198	3	...
4010	0.609	0.385	0.994	3	...
4011	0.365	0.314	0.678	3	...
4012	0.492	0.287	0.78	3	...
4013	0.308	0.287	0.594	3	...
4014	0.191	0.097	0.288	3	...
4015	0.239	0.176	0.416	3	...
4016	0.677	0.205	0.882	3	...
4017	1.636	0.555	2.192	3	...
4018	0.654	0.372	1.027	3	KFC#3
4019	0.508	0.283	0.79	4	KFA#1
4020	0.552	0.5	1.053	4	...
4021	0.33	0.322	0.652	4	...
4022	0.378	0.313	0.69	4	...
4023	0.459	0.32	0.779	4	...
4024	0.978	0.811	1.789	3	...
4025	0.654	0.306	0.959	3	...
4026	0.487	0.468	0.955	3	...
